CHROMATOGRAM,
D:\2023\Period 8-23\119188 - Kimberly\119188-3.raw,
Data points: 4800,
Time(min),uAU
5.732529402,-0.005882956
5.733773451,-0.006220733
5.7350175,-0.006234807
5.73626155,-0.005671844
5.737505599,-0.004461476
5.738749647,-0.003321477
5.739993698,-0.0026037
5.741237747,-0.002265923
5.742481795,-0.001956294
5.743725846,-0.001759257
5.744969894,-0.001801479
5.746213943,-0.001759257
5.747457994,-0.001576294
5.748702042,-0.000717777
5.749946091,0.000999259
5.751190141,0.002927404
5.75243419,0.004771106
5.753678239,0.005573326
5.754922289,0.005263697
5.756166338,0.004517773
5.757410387,0.004165921
5.758654437,0.00409555
5.759898486,0.004362957
5.761142535,0.005122957
5.762386585,0.00610814
5.763630634,0.006882214
5.764874683,0.006600733
5.766118733,0.005432586
5.767362782,0.004165921
5.768606831,0.003377774
5.769850881,0.003096293
5.77109493,0.002716293
5.772338979,0.001970369
5.773583029,0.001013331
5.774827078,-9.85E-05
5.776071126,-0.001294813
5.777315177,-0.00201259
5.778559226,-0.002265923
5.779803274,-0.00208296
5.781047325,-0.001576294
5.782291373,-0.000999259
5.783535422,-0.000281481
5.784779473,0.000619259
5.786023521,0.001717034
5.78726757,0.002997774
5.78851162,0.004194069
5.789755669,0.004827401
5.790999718,0.004841476
5.792243768,0.004489624
5.793487817,0.003912587
5.794731866,0.003476291
5.795975916,0.003799996
5.797219965,0.004588143
5.798464014,0.00589703
5.799708064,0.00752962
5.800952113,0.008796286
5.802196162,0.0093311
5.803440212,0.008613323
5.804684261,0.007670361
5.80592831,0.007219991
5.80717236,0.007445176
5.808416409,0.007740731
5.809660457,0.007895546
5.810904508,0.007937769
5.812148557,0.007487399
5.813392605,0.00679777
5.814636656,0.00662888
5.815880704,0.007022954
5.817124753,0.007360731
5.818368804,0.00731851
5.819612852,0.007107399
5.820856901,0.006671103
5.822100951,0.006361473
5.823345,0.006094067
5.824589049,0.005629623
5.825833099,0.005573326
5.827077148,0.005728141
5.828321197,0.006178511
5.829565247,0.006502214
5.830809296,0.006431844
5.832053345,0.005685919
5.833297395,0.004742957
5.834541444,0.003729624
5.835785493,0.003068144
5.837029543,0.002744441
5.838273592,0.002688144
5.839517641,0.00291333
5.840761691,0.003011849
5.84200574,0.002941477
5.843249788,0.002589626
5.844493839,0.00208296
5.845737888,0.001618517
5.846981936,0.001365183
5.848225987,0.001238517
5.849470035,0.001154073
5.850714084,0.00104148
5.851958135,0.001238517
5.853202183,0.001660739
5.854446232,0.00163259
5.855690282,0.00104148
5.856934331,0.000295556
5.85817838,-7.04E-05
5.85942243,1.41E-05
5.860666479,1.27E-04
5.861910528,0.000492591
5.863154578,0.001308887
5.864398627,0.002505181
5.865642676,0.003659254
5.866886726,0.004700734
5.868130775,0.005291846
5.869374824,0.006094067
5.870618874,0.007051103
5.871862923,0.007811101
5.873106972,0.008641471
5.874351022,0.009232581
5.875595071,0.009894061
5.87683912,0.010865171
5.87808317,0.01252591
5.879327219,0.014242946
5.880571267,0.015199981
5.881815318,0.015143684
5.883059367,0.01408813
5.884303415,0.012666651
5.885547466,0.011132579
5.886791514,0.010499246
5.888035563,0.010780727
5.889279614,0.011470356
5.890523662,0.012061467
5.891767711,0.011948874
5.893011761,0.011315541
5.89425581,0.010907394
5.895499859,0.010738506
5.896743909,0.010625913
5.897987958,0.010611839
5.899232007,0.010133321
5.900476057,0.009345173
5.901720106,0.008486656
5.902964155,0.008008139
5.904208205,0.007768879
5.905452254,0.008064434
5.906696303,0.008374064
5.907940353,0.00902147
5.909184402,0.009837766
5.910428451,0.010766653
5.911672501,0.011822207
5.91291655,0.012807391
5.914160598,0.012934059
5.915404649,0.012188133
5.916648698,0.010611839
5.917892746,0.009499989
5.919136797,0.009035544
5.920380845,0.009317026
5.921624894,0.00999258
5.922868945,0.010682209
5.924112993,0.01134369
5.925357042,0.011751837
5.926601092,0.01148443
5.927845141,0.010991839
5.92908919,0.010133321
5.93033324,0.009176284
5.931577289,0.008092583
5.932821338,0.00731851
5.934065388,0.007065176
5.935309437,0.007107399
5.936553486,0.007628139
5.937797536,0.008754063
5.939041585,0.009739247
5.940285634,0.010245913
5.941529684,0.010245913
5.942773733,0.010639987
5.944017782,0.011428134
5.945261832,0.012568133
5.946505881,0.013032576
5.947749929,0.012863687
5.94899398,0.012821466
5.950238029,0.013201466
5.951482077,0.013609613
5.952726128,0.013243687
5.953970176,0.012244429
5.955214225,0.011385911
5.956458276,0.011146653
5.957702324,0.01127332
5.958946373,0.011442209
5.960190423,0.012174059
5.961434472,0.013454799
5.962678521,0.015031093
5.963922571,0.016241461
5.96516662,0.017029609
5.966410669,0.017550349
5.967654719,0.018071089
5.968898768,0.01901405
5.970142817,0.019802197
5.971386867,0.019942939
5.972630916,0.018760717
5.973874965,0.016621461
5.975119015,0.01394739
5.976363064,0.011174801
5.977607113,0.009035544
5.978851163,0.007726657
5.980095212,0.006910361
5.981339261,0.006023696
5.982583311,0.004672587
5.98382736,0.003039996
5.985071408,0.001337036
5.986315459,-0.000225184
5.987559508,-0.00111185
5.988803556,-0.00097111
5.990047607,-0.000253333
5.991291655,1.13E-04
5.992535704,-0.000408147
5.993779755,-0.001308887
5.995023803,-0.00253333
5.996267852,-0.003968884
5.997511902,-0.005108883
5.998755951,-0.005615549
6,-0.005348141
